s_measuretime,s_nodeid,s_volt,s_type,s_rmsx,s_rmsy,s_rmsz,s_temp,s_dir,v_type,v_lvol,v_rvol,v_ldir,v_rdir,vec,seta 
2022-11-23 10:05,0,3,8,0.4747,0.24819,0.48077,23,0,5,1,1,0,90,0.719776,103.342
2022-11-23 10:06,0,3,8,0.48144,0.25221,0.47297,23,0,2,1,1,0,90,0.720482,103.451
2022-11-23 10:07,0,3,8,0.4738,0.25211,0.48737,23,0,5,1,1,0,90,0.724966,103.402
2022-11-23 10:08,0,3,8,0.49006,0.25174,0.4941,23,0,5,1,1,0,90,0.740045,103.242
2022-11-23 10:09,0,3,8,0.49657,0.24527,0.49117,23,0,2,1,1,0,90,0.740262,103.047
2022-11-23 10:10,0,3,8,0.48165,0.24586,0.47116,23,0,2,1,1,0,90,0.717235,103.297
2022-11-23 10:11,0,3,8,0.48567,0.251,0.47116,23,0,2,1,1,0,90,0.721712,103.402
2022-11-23 10:12,0,3,8,0.47082,0.24923,0.47482,23,0,5,1,1,0,90,0.713611,103.435
2022-11-23 10:13,0,3,8,0.48705,0.24542,0.47304,23,0,2,1,1,0,90,0.721953,103.235
2022-11-23 10:14,0,3,8,0.49164,0.24509,0.47703,23,0,2,1,1,0,90,0.727555,103.168
2022-11-23 10:15,0,3,8,0.49609,0.24665,0.47804,23,0,2,1,1,0,90,0.731754,103.171
2022-11-23 10:16,0,3,8,0.49268,0.2495,0.47924,23,0,2,1,1,0,90,0.731201,103.263
2022-11-23 10:17,0,3,8,0.49368,0.25183,0.48879,23,0,2,1,1,0,90,0.738955,103.256
2022-11-23 10:18,0,3,8,0.49018,0.248,0.48217,23,0,2,1,1,0,90,0.730937,103.223
2022-11-23 10:19,0,3,8,0.4744,0.25024,0.48864,23,0,5,1,1,0,90,0.725565,103.341
2022-11-23 10:20,0,3,8,0.47803,0.2486,0.48614,23,0,5,1,1,0,90,0.725704,103.293
2022-11-23 10:21,0,3,8,0.49403,0.24688,0.47681,23,0,2,1,1,0,90,0.729632,103.2
2022-11-23 10:22,0,3,8,0.49108,0.24601,0.48605,23,0,2,1,1,0,90,0.733434,103.138
2022-11-23 10:23,0,3,8,0.49775,0.24947,0.48468,23,0,2,1,1,0,90,0.738177,103.192
2022-11-23 10:24,0,3,8,0.47734,0.25139,0.48801,23,0,5,1,1,0,90,0.727464,103.357
2022-11-23 10:25,0,3,8,0.48922,0.25078,0.49308,23,0,5,1,1,0,90,0.738481,103.23
2022-11-23 10:26,0,3,8,0.48235,0.25285,0.49025,23,0,5,1,1,0,90,0.732762,103.347
2022-11-23 10:27,0,3,8,0.4956,0.25412,0.49298,23,0,2,1,1,0,90,0.743791,103.274
2022-11-23 10:28,0,3,8,0.47978,0.25749,0.48296,23,0,5,1,1,0,90,0.727833,103.528
2022-11-23 10:29,0,3,8,0.48416,0.25169,0.48737,23,0,5,1,1,0,90,0.731634,103.325
2022-11-23 10:30,0,3,8,0.48098,0.25607,0.49112,23,0,5,1,1,0,90,0.733561,103.431
2022-11-23 10:31,0,3,8,0.47875,0.25718,0.48868,23,0,5,1,1,0,90,0.730857,103.489
2022-11-23 10:32,0,3,8,0.48663,0.25494,0.49678,23,0,5,1,1,0,90,0.740671,103.328
2022-11-23 10:33,0,3,8,0.49674,0.26091,0.48932,23,0,2,1,1,0,90,0.744486,103.46
2022-11-23 10:34,0,3,8,0.49479,0.2577,0.49968,23,0,5,1,1,0,90,0.748937,103.326
2022-11-23 10:35,0,3,8,0.47892,0.25678,0.49361,23,0,5,1,1,0,90,0.734133,103.444
2022-11-23 10:36,0,3,8,0.4809,0.25616,0.49259,23,0,5,1,1,0,90,0.734525,103.423
2022-11-23 10:37,0,3,8,0.49365,0.25979,0.50322,23,0,5,1,1,0,90,0.751273,103.362
2022-11-23 10:38,0,3,8,0.50499,0.26213,0.49029,23,0,2,1,1,0,90,0.751073,103.428
2022-11-23 10:39,0,3,8,0.4928,0.26289,0.4947,23,0,5,1,1,0,90,0.746117,103.499
2022-11-23 10:40,0,3,8,0.49837,0.26153,0.50554,23,0,5,1,1,0,90,0.756532,103.36
2022-11-23 10:41,0,3,8,0.511,0.25868,0.50252,23,0,2,1,1,0,90,0.761947,103.227
2022-11-23 10:42,0,3,8,0.49729,0.26541,0.49518,23,0,2,1,1,0,90,0.750295,103.528
2022-11-23 10:43,0,3,8,0.48988,0.26239,0.49211,23,0,5,1,1,0,90,0.742296,103.523
2022-11-23 10:44,0,3,8,0.509,0.2578,0.49508,23,0,2,1,1,0,90,0.755411,103.264
2022-11-23 10:45,0,3,8,0.49727,0.25762,0.50003,23,0,5,1,1,0,90,0.750783,103.306
2022-11-23 10:46,0,3,8,0.48636,0.26387,0.49872,23,0,5,1,1,0,90,0.744913,103.536
2022-11-23 10:47,0,3,8,0.51014,0.2556,0.4973,23,0,2,1,1,0,90,0.756889,103.187
2022-11-23 10:48,0,3,8,0.50414,0.25628,0.50268,23,0,2,1,1,0,90,0.756653,103.21
2022-11-23 10:49,0,3,8,0.50725,0.25936,0.50441,23,0,2,1,1,0,90,0.76092,103.257
2022-11-23 10:50,0,3,8,0.5056,0.25863,0.4956,23,0,2,1,1,0,90,0.753751,103.305
2022-11-23 10:51,0,3,8,0.49401,0.25716,0.49626,23,0,5,1,1,0,90,0.745957,103.34
2022-11-23 10:52,0,3,8,0.50676,0.26027,0.49241,23,0,2,1,1,0,90,0.753003,103.357
2022-11-23 10:53,0,3,8,0.48271,0.25812,0.49277,23,0,5,1,1,0,90,0.736517,103.459
2022-11-23 10:54,0,3,8,0.5067,0.25496,0.49022,23,0,2,1,1,0,90,0.74971,103.237
2022-11-23 10:55,0,3,8,0.48302,0.25835,0.49135,23,0,5,1,1,0,90,0.735852,103.473
2022-11-23 10:56,0,3,8,0.49696,0.25916,0.49846,23,0,5,1,1,0,90,0.750064,103.357
2022-11-23 10:57,0,3,8,0.48442,0.25593,0.49474,23,0,5,1,1,0,90,0.738194,103.381
2022-11-23 10:58,0,3,8,0.50313,0.26103,0.48694,23,0,2,1,1,0,90,0.747253,103.434
2022-11-23 10:59,0,3,8,0.50237,0.25824,0.49549,23,0,2,1,1,0,90,0.751381,103.317
2022-11-23 11:00,0,3,8,0.4869,0.26534,0.4962,23,0,5,1,1,0,90,0.744104,103.585
2022-11-23 11:01,0,3,8,0.49108,0.26258,0.49326,23,0,5,1,1,0,90,0.743918,103.512
2022-11-23 11:02,0,3,8,0.49509,0.26545,0.50131,23,0,5,1,1,0,90,0.752921,103.503
2022-11-23 11:03,0,3,8,0.4971,0.26317,0.49057,24,0,2,1,1,0,90,0.746342,103.504
2022-11-23 11:04,0,3,8,0.48991,0.26079,0.50255,23,0,5,1,1,0,90,0.748719,103.414
2022-11-23 11:05,0,3,8,0.4867,0.26162,0.49949,23,0,5,1,1,0,90,0.744857,103.475
2022-11-23 11:06,0,3,8,0.48802,0.2612,0.50563,24,0,5,1,1,0,90,0.7497,103.414
2022-11-23 11:07,0,3,8,0.4881,0.26299,0.4899,23,0,5,1,1,0,90,0.73987,103.563
2022-11-23 11:08,0,3,8,0.50802,0.25573,0.49606,23,0,2,1,1,0,90,0.75469,103.212
2022-11-23 11:09,0,3,8,0.50424,0.25888,0.48871,23,0,2,1,1,0,90,0.748408,103.363
2022-11-23 11:10,0,3,8,0.49923,0.2617,0.48872,23,0,2,1,1,0,90,0.746033,103.466
2022-11-23 11:11,0,3,8,0.48623,0.26355,0.49465,24,0,5,1,1,0,90,0.741995,103.557
2022-11-23 11:12,0,3,8,0.49488,0.26272,0.50071,23,0,5,1,1,0,90,0.751424,103.443
2022-11-23 11:13,0,3,8,0.4872,0.26035,0.50192,23,0,5,1,1,0,90,0.746371,103.424
2022-11-23 11:14,0,3,8,0.49811,0.25931,0.48593,23,0,2,1,1,0,90,0.742619,103.432
2022-11-23 11:15,0,3,8,0.49408,0.26087,0.50218,24,0,5,1,1,0,90,0.751234,103.393
2022-11-23 11:16,0,3,8,0.49494,0.26176,0.50307,23,0,5,1,1,0,90,0.752704,103.403
2022-11-23 11:17,0,3,8,0.4937,0.2586,0.50714,23,0,5,1,1,0,90,0.753528,103.305
2022-11-23 11:18,0,3,8,0.5089,0.26383,0.49718,24,0,2,1,1,0,90,0.758797,103.401
2022-11-23 11:19,0,3,8,0.48874,0.26187,0.50727,23,0,5,1,1,0,90,0.751509,103.415
2022-11-23 11:20,0,3,8,0.48686,0.25711,0.50073,23,0,5,1,1,0,90,0.744224,103.354
2022-11-23 11:21,0,3,8,0.49047,0.25857,0.49243,23,0,5,1,1,0,90,0.741557,103.424
2022-11-23 11:22,0,3,8,0.4927,0.26095,0.50436,23,0,5,1,1,0,90,0.751816,103.389
2022-11-23 11:23,0,3,8,0.4968,0.26043,0.50025,24,0,5,1,1,0,90,0.751588,103.378
2022-11-23 11:24,0,3,8,0.48781,0.26181,0.50753,23,0,5,1,1,0,90,0.751059,103.417
2022-11-23 11:25,0,3,8,0.48656,0.26046,0.50033,24,0,5,1,1,0,90,0.744923,103.441
2022-11-23 11:26,0,3,8,0.50941,0.25935,0.50125,23,0,2,1,1,0,90,0.760271,103.262
2022-11-23 11:27,0,3,8,0.5042,0.26514,0.5081,23,0,5,1,1,0,90,0.763336,103.395
2022-11-23 11:28,0,3,8,0.49164,0.25986,0.50683,23,0,5,1,1,0,90,0.752405,103.351
2022-11-23 11:29,0,3,8,0.51054,0.25928,0.49633,24,0,2,1,1,0,90,0.757774,103.283
2022-11-23 11:30,0,3,8,0.49218,0.26219,0.50185,23,0,5,1,1,0,90,0.750225,103.439
2022-11-23 11:31,0,3,8,0.50964,0.26125,0.49838,24,0,2,1,1,0,90,0.759188,103.326
2022-11-23 11:32,0,3,8,0.48788,0.26381,0.50077,24,0,5,1,1,0,90,0.747257,103.512
2022-11-23 11:33,0,3,8,0.52034,0.26306,0.50012,24,0,2,1,1,0,90,0.768163,103.287
2022-11-23 11:34,0,3,8,0.49439,0.26558,0.50126,23,0,5,1,1,0,90,0.752473,103.511
2022-11-23 11:35,0,3,8,0.50016,0.26747,0.51392,24,0,5,1,1,0,90,0.765385,103.438
2022-11-23 11:36,0,3,8,0.50721,0.26569,0.51913,24,0,5,1,1,0,90,0.772884,103.318
2022-11-23 11:37,0,3,8,0.49971,0.2669,0.51015,23,0,5,1,1,0,90,0.762364,103.452
2022-11-23 11:38,0,3,8,0.49638,0.26364,0.50022,23,0,5,1,1,0,90,0.752409,103.459
2022-11-23 11:39,0,3,8,0.5944,0.26481,0.59088,23,0,2,1,2,0,90,0.878962,102.326
2022-11-23 11:40,0,3,8,0.59012,0.26214,0.59267,23,0,5,1,2,0,90,0.87648,102.27
2022-11-23 11:41,0,3,8,0.5942,0.25868,0.59009,23,0,2,1,2,0,90,0.876467,102.169
2022-11-23 11:42,0,3,8,0.61033,0.26088,0.59629,23,0,2,1,2,0,90,0.892257,102.095
2022-11-23 11:43,0,3,8,0.59147,0.26234,0.59438,24,0,5,1,2,0,90,0.878605,102.258
2022-11-23 11:44,0,3,8,0.59062,0.26328,0.58695,23,0,2,1,2,0,90,0.873303,102.332
2022-11-23 11:44,0,3,8,0.59099,0.26146,0.5938,24,0,5,1,2,0,90,0.877627,102.241
2022-11-23 11:45,0,3,8,0.61607,0.25985,0.58989,24,0,2,1,2,0,90,0.891647,102.068
2022-11-23 11:46,0,3,8,0.59364,0.26251,0.58642,24,0,2,1,2,0,90,0.874762,102.296
2022-11-23 11:47,0,3,8,0.59113,0.26196,0.58542,24,0,2,1,2,0,90,0.872224,102.302
2022-11-23 11:48,0,3,8,0.58609,0.26192,0.58089,24,0,2,1,2,0,90,0.865758,102.358
2022-11-23 11:49,0,3,8,0.58662,0.26034,0.58664,24,0,5,1,2,0,90,0.869509,102.279
2022-11-23 11:50,0,3,8,0.58649,0.26158,0.58746,24,0,5,1,2,0,90,0.870347,102.308
2022-11-23 11:51,0,3,8,0.59301,0.26381,0.59356,24,0,5,1,2,0,90,0.879528,102.293
2022-11-23 11:52,0,3,8,0.60123,0.25742,0.57773,24,0,2,1,2,0,90,0.872648,102.161
2022-11-23 11:53,0,3,8,0.58883,0.26054,0.58732,24,0,2,1,2,0,90,0.87152,102.267
2022-11-23 11:54,0,3,8,0.60394,0.25853,0.59005,24,0,2,1,2,0,90,0.883029,102.106
2022-11-23 11:55,0,3,8,0.61246,0.25732,0.57537,24,0,2,1,2,0,90,0.878847,102.099
2022-11-23 11:56,0,3,8,0.59052,0.26049,0.59095,24,0,5,1,2,0,90,0.875095,102.234
2022-11-23 11:57,0,3,8,0.59167,0.25977,0.58298,23,0,2,1,2,0,90,0.870299,102.255
2022-11-23 11:58,0,3,8,0.59605,0.26327,0.59059,24,0,2,1,2,0,90,0.879422,102.278
2022-11-23 11:59,0,3,8,0.5953,0.26107,0.59386,24,0,2,1,2,0,90,0.88046,102.204
2022-11-23 12:00,0,3,8,0.59141,0.26345,0.59107,24,0,2,1,2,0,90,0.876662,102.307
2022-11-23 12:01,0,3,8,0.58783,0.26035,0.58847,24,0,5,1,2,0,90,0.871564,102.261
2022-11-23 12:02,0,3,8,0.59998,0.26378,0.59203,23,0,2,1,2,0,90,0.883207,102.259
2022-11-23 12:03,0,3,8,0.60359,0.26563,0.59615,24,0,2,1,2,0,90,0.888974,102.263
2022-11-23 12:04,0,3,8,0.61853,0.26452,0.58723,24,0,2,1,2,0,90,0.892967,102.191
2022-11-23 12:05,0,3,8,0.5973,0.26895,0.59808,23,0,5,1,2,0,90,0.887018,102.375
2022-11-23 12:06,0,3,8,0.60558,0.26493,0.596,24,0,2,1,2,0,90,0.890017,102.234
2022-11-23 12:07,0,3,8,0.6006,0.26424,0.60692,23,0,5,1,2,0,90,0.893809,102.181
2022-11-23 12:08,0,3,8,0.6157,0.26579,0.61085,24,0,2,1,2,0,90,0.907121,102.113
2022-11-23 12:09,0,3,8,0.60428,0.26698,0.60433,24,0,5,1,2,0,90,0.895348,102.247
2022-11-23 12:10,0,3,8,0.61085,0.26791,0.59862,24,0,2,1,2,0,90,0.896247,102.266
2022-11-23 12:11,0,3,8,0.60668,0.26762,0.6099,24,0,5,1,2,0,90,0.900921,102.218
2022-11-23 12:12,0,3,8,0.60867,0.2654,0.59774,24,0,2,1,2,0,90,0.893426,102.218
2022-11-23 12:13,0,3,8,0.60126,0.2661,0.6092,24,0,5,1,2,0,90,0.896352,102.213
2022-11-23 12:14,0,3,8,0.62237,0.26273,0.61088,24,0,2,1,2,0,90,0.910794,101.992
2022-11-23 12:15,0,3,8,0.61249,0.26945,0.61327,24,0,5,1,2,0,90,0.90766,102.213
2022-11-23 12:16,0,3,8,0.60731,0.26507,0.60594,24,0,2,1,2,0,90,0.897915,102.17
2022-11-23 12:17,0,3,8,0.63734,0.26936,0.60943,24,0,2,1,2,0,90,0.922042,102.086
2022-11-23 12:18,0,3,8,0.61033,0.27,0.61424,24,0,5,1,2,0,90,0.907025,102.234
2022-11-23 12:19,0,3,8,0.61484,0.27243,0.60306,24,0,2,1,2,0,90,0.903287,102.334
2022-11-23 12:20,0,3,8,0.6301,0.27316,0.61478,24,0,2,1,2,0,90,0.921736,102.199
2022-11-23 12:21,0,3,8,0.62661,0.27001,0.6047,24,0,2,1,2,0,90,0.911706,102.192
2022-11-23 12:22,0,3,8,0.61734,0.26984,0.59842,24,0,2,1,2,0,90,0.901126,102.278
2022-11-23 12:23,0,3,8,0.60505,0.27241,0.60539,24,0,5,1,2,0,90,0.898215,102.377
2022-11-23 12:24,0,3,8,0.616,0.26821,0.59555,24,0,2,1,2,0,90,0.897815,102.259
2022-11-23 12:25,0,3,8,0.62194,0.26884,0.60121,24,0,2,1,2,0,90,0.905835,102.209
2022-11-23 12:26,0,3,8,0.61307,0.26972,0.60275,23,0,2,1,2,0,90,0.901061,102.276
2022-11-23 12:27,0,3,8,0.60524,0.27495,0.5954,24,0,2,1,2,0,90,0.89242,102.497
2022-11-23 12:28,0,3,8,0.61895,0.27353,0.59836,24,0,2,1,2,0,90,0.903301,102.363
2022-11-23 12:29,0,3,8,0.61419,0.30872,0.60156,24,0,2,1,2,0,90,0.913461,103.193
2022-11-23 12:30,0,3,8,0.61687,0.26823,0.60383,24,0,2,1,2,0,90,0.903928,102.209
2022-11-23 12:31,0,3,8,0.61831,0.2696,0.60218,24,0,2,1,2,0,90,0.904219,102.245
2022-11-23 12:32,0,3,8,0.61842,0.27351,0.60495,24,0,2,1,2,0,90,0.907312,102.33
2022-11-23 12:33,0,3,8,0.62299,0.27398,0.60634,24,0,2,1,2,0,90,0.911499,102.307
2022-11-23 12:34,0,3,8,0.61354,0.26994,0.60459,24,0,2,1,2,0,90,0.902678,102.269
2022-11-23 12:35,0,3,8,0.61673,0.2725,0.61004,24,0,2,1,2,0,90,0.909264,102.286
2022-11-23 12:36,0,3,8,0.62014,0.27261,0.60417,24,0,2,1,2,0,90,0.907696,102.301
2022-11-23 12:37,0,3,8,0.61456,0.27604,0.60936,24,0,2,1,2,0,90,0.908406,102.392
2022-11-23 12:38,0,3,8,0.61368,0.2744,0.60589,24,0,2,1,2,0,90,0.904987,102.375
2022-11-23 12:39,0,3,8,0.61314,0.2699,0.6,24,0,2,1,2,0,90,0.899326,102.296
2022-11-23 12:40,0,3,8,0.61356,0.2671,0.5949,24,0,2,1,2,0,90,0.895379,102.249
2022-11-23 12:41,0,3,8,0.61585,0.26915,0.59668,24,0,2,1,2,0,90,0.898744,102.278
2022-11-23 12:42,0,3,8,0.61748,0.26965,0.60165,24,0,2,1,2,0,90,0.903314,102.254
2022-11-23 12:43,0,3,8,0.61391,0.27073,0.60162,24,0,2,1,2,0,90,0.901181,102.304
2022-11-23 12:44,0,3,8,0.61757,0.27318,0.60067,24,0,2,1,2,0,90,0.903783,102.35
2022-11-23 12:45,0,3,8,0.62344,0.27119,0.59913,24,0,2,1,2,0,90,0.906189,102.272
2022-11-23 12:46,0,3,8,0.61076,0.26909,0.59303,24,0,2,1,2,0,90,0.892817,102.328
2022-11-23 12:47,0,3,8,0.61651,0.27061,0.60274,24,0,2,1,2,0,90,0.903665,102.279
2022-11-23 12:48,0,3,8,0.61051,0.27387,0.60112,24,0,2,1,2,0,90,0.899485,102.407
2022-11-23 12:49,0,3,8,0.6188,0.26962,0.59928,24,0,2,1,2,0,90,0.902632,102.259
2022-11-23 12:50,0,3,8,0.61007,0.2685,0.60154,24,0,2,1,2,0,90,0.897846,102.269
2022-11-23 12:51,0,3,8,0.61868,0.26995,0.59562,24,0,2,1,2,0,90,0.900223,102.288
2022-11-23 12:52,0,3,8,0.60702,0.26723,0.59839,24,0,2,1,2,0,90,0.893284,102.272
2022-11-23 12:53,0,3,8,0.59938,0.26636,0.59728,24,0,2,1,2,0,90,0.887101,102.301
2022-11-23 12:54,0,3,8,0.61691,0.26837,0.59759,24,0,2,1,2,0,90,0.899841,102.247
2022-11-23 12:55,0,3,8,0.61721,0.26746,0.58833,24,0,2,1,2,0,90,0.893653,102.271
2022-11-23 12:56,0,3,8,0.62365,0.2692,0.59874,24,0,2,1,2,0,90,0.905482,102.221
2022-11-23 12:57,0,3,8,0.62558,0.27211,0.60703,24,0,2,1,2,0,90,0.91317,102.24
2022-11-23 12:58,0,3,8,0.62496,0.27034,0.60203,24,0,2,1,2,0,90,0.9089,102.225
2022-11-23 12:59,0,3,8,0.61695,0.27263,0.60794,24,0,2,1,2,0,90,0.908045,102.3
2022-11-23 13:00,0,3,8,0.61887,0.27013,0.59908,24,0,2,1,2,0,90,0.9027,102.272
2022-11-23 13:01,0,3,8,0.61662,0.27115,0.60762,24,0,2,1,2,0,90,0.907163,102.265
2022-11-23 13:02,0,3,8,0.61859,0.27248,0.60092,24,0,2,1,2,0,90,0.904436,102.325
2022-11-23 13:03,0,3,8,0.61483,0.26867,0.60692,24,0,2,1,2,0,90,0.904738,102.216
2022-11-23 13:04,0,3,8,0.61206,0.27008,0.60183,24,0,2,1,2,0,90,0.899867,102.297
2022-11-23 13:05,0,3,8,0.6117,0.26917,0.59969,24,0,2,1,2,0,90,0.897918,102.287
2022-11-23 13:06,0,3,8,0.61687,0.26761,0.59919,24,0,2,1,2,0,90,0.900651,102.218
2022-11-23 13:07,0,3,8,0.61867,0.27035,0.60095,24,0,2,1,2,0,90,0.903871,102.269
2022-11-23 13:08,0,3,8,0.61014,0.26937,0.59457,24,0,2,1,2,0,90,0.893501,102.33
2022-11-23 13:09,0,3,8,0.61936,0.27064,0.60424,24,0,2,1,2,0,90,0.906619,102.255
2022-11-23 13:10,0,3,8,0.61222,0.26861,0.59006,24,0,2,1,2,0,90,0.891704,102.322
2022-11-23 13:11,0,3,8,0.61518,0.2727,0.60805,24,0,2,1,2,0,90,0.906938,102.311
2022-11-23 13:12,0,3,8,0.61885,0.27106,0.59775,24,0,2,1,2,0,90,0.902083,102.304
2022-11-23 13:13,0,3,8,0.61878,0.27122,0.60127,24,0,2,1,2,0,90,0.904419,102.289
2022-11-23 13:14,0,3,8,0.61342,0.26947,0.60796,24,0,2,1,2,0,90,0.904717,102.239
2022-11-23 13:15,0,3,8,0.60757,0.26604,0.59591,24,0,2,1,2,0,90,0.891643,102.251
2022-11-23 13:16,0,3,8,0.61126,0.27201,0.60519,24,0,2,1,2,0,90,0.902155,102.332
2022-11-23 13:17,0,3,8,0.61579,0.27329,0.60981,24,0,2,1,2,0,90,0.90871,102.313
2022-11-23 13:18,0,3,8,0.81263,0.29523,0.78692,25,0,2,1,3,0,90,1.16909,100.969
2022-11-23 13:19,0,3,8,0.83261,0.29222,0.78597,25,0,2,1,3,0,90,1.18169,100.806
2022-11-23 13:20,0,3,8,0.81947,0.29567,0.79395,25,0,2,1,3,0,90,1.17869,100.918
2022-11-23 13:21,0,3,8,0.82096,0.2917,0.77731,25,0,2,1,3,0,90,1.16759,100.884
